# time, angle, voltage, aVel, aAcceleration, goal, limitSensor, lastError
14.690000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.700000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.710000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.720000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.730000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.740000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.750000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.760000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.770000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.780000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.790000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.800000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.810000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.820000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.830000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.840000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.850000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.860000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.870000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.880000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.890000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.900000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.910000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.920000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.930000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.940000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.950000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.960000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.970000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.980000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
14.990000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.000000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.010000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.020000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.030000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.040000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.050000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.060000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.070000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.080000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, -0.000000
15.090000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, -0.000000
15.100000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.110000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.120000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.130000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.140000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.150000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.160000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.170000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.180000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.190000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.200000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.210000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.220000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.230000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.240000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.250000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.260000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.270000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.280000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.290000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.300000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.310000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.320000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.330000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.340000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.350000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.360000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.370000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.380000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.390000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.400000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.410000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.420000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, -0.000000
15.430000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, -0.000000
15.440000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.450000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.460000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.470000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.480000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.490000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.500000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.510000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.520000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.530000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.540000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.550000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.560000, 19.991900, -0.000000, -0.000000, -0.000000, 20.000000, 0.000000, -0.000000
15.570000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.580000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.590000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.600000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.610000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.620000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.630000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.640000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.650000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.660000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.670000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.680000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.690000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.700000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.710000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.720000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.730000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.740000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.750000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.760000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.770000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.780000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.790000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.800000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.810000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.820000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.830000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.840000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.850000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.860000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.870000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.880000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.890000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.900000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.910000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.920000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.930000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.940000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.950000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.960000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.970000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.980000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
15.990000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.000000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.010000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.020000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.030000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.040000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.050000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.060000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.070000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.080000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.090000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.100000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.110000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.120000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.130000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.140000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.150000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.160000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.170000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.180000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.190000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.200000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.210000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.220000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.230000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.240000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.250000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.260000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.270000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.280000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.290000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.300000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.310000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.320000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.330000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.340000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.350000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.360000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.370000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.380000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.390000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.400000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.410000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.420000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.430000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.440000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.450000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.460000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.470000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.480000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.490000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.500000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.510000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.520000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.530000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.540000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.550000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.560000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.570000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.580000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.590000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.600000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.610000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.620000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.630000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.640000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.650000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.660000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.670000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.680000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.690000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.700000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.710000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.720000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.730000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.740000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.750000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.760000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.770000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.780000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.790000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.800000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.810000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.820000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.830000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.840000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.850000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.860000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.870000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.880000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.890000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.900000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.910000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.920000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.930000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.940000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.950000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.960000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.970000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.980000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
16.990000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.000000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.010000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.020000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.030000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.040000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.050000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.060000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.070000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.080000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.090000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.100000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.110000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.120000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.130000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.140000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.150000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.160000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.170000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.180000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.190000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.200000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.210000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.220000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.230000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.240000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.250000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.260000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.270000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.280000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.290000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.300000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.310000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.320000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.330000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.340000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.350000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.360000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.370000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.380000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.390000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.400000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.410000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.420000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.430000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.440000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.450000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.460000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.470000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.480000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.490000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.500000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.510000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.520000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.530000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.540000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.550000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.560000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.570000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.580000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.590000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.600000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.610000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.620000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.630000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.640000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
17.650000, 19.991900, 0.000000, -0.000000, 0.000000, 20.000000, 0.000000, 0.000000
